classes,accuracy
clock_tick+crickets+sneezing,0.7708333333333334
clock_tick+crickets+snoring,0.8125
clock_tick+crickets+thunderstorm,0.875
clock_tick+crickets+toilet_flush,0.8541666666666666
clock_tick+crickets+train,0.875
clock_tick+crickets+vacuum_cleaner,0.9375
clock_tick+crickets+washing_machine,0.75
clock_tick+crickets+water_drops,0.6458333333333334
clock_tick+crickets+wind,0.875
clock_tick+crow+crying_baby,0.6875
clock_tick+crow+dog,0.75
clock_tick+crow+door_wood_creaks,0.625
clock_tick+crow+door_wood_knock,0.75
clock_tick+crow+drinking_sipping,0.6875
clock_tick+crow+engine,0.8541666666666666
clock_tick+crow+fireworks,0.6875
clock_tick+crow+footsteps,0.6666666666666666
clock_tick+crow+frog,0.7291666666666666
clock_tick+crow+glass_breaking,0.875
clock_tick+crow+hand_saw,0.7916666666666666
clock_tick+crow+helicopter,0.8333333333333334
clock_tick+crow+hen,0.7083333333333334
clock_tick+crow+insects,0.6041666666666666
clock_tick+crow+keyboard_typing,0.6458333333333334
clock_tick+crow+laughing,0.6041666666666666
clock_tick+crow+mouse_click,0.6041666666666666
clock_tick+crow+pig,0.6666666666666666
clock_tick+crow+pouring_water,0.6666666666666666
clock_tick+crow+rain,0.8333333333333334
clock_tick+crow+rooster,0.75
clock_tick+crow+sea_waves,0.8333333333333334
clock_tick+crow+sheep,0.7708333333333334
clock_tick+crow+siren,0.7916666666666666
clock_tick+crow+sneezing,0.7708333333333334
clock_tick+crow+snoring,0.7708333333333334
clock_tick+crow+thunderstorm,0.8333333333333334
clock_tick+crow+toilet_flush,0.7708333333333334
clock_tick+crow+train,0.8958333333333334
clock_tick+crow+vacuum_cleaner,0.8541666666666666
clock_tick+crow+washing_machine,0.7708333333333334
clock_tick+crow+water_drops,0.6458333333333334
clock_tick+crow+wind,0.875
clock_tick+crying_baby+dog,0.6458333333333334
clock_tick+crying_baby+door_wood_creaks,0.5625
clock_tick+crying_baby+door_wood_knock,0.6666666666666666
clock_tick+crying_baby+drinking_sipping,0.6041666666666666
clock_tick+crying_baby+engine,0.8333333333333334
clock_tick+crying_baby+fireworks,0.6666666666666666
clock_tick+crying_baby+footsteps,0.6041666666666666
clock_tick+crying_baby+frog,0.6458333333333334
clock_tick+crying_baby+glass_breaking,0.7708333333333334
clock_tick+crying_baby+hand_saw,0.7916666666666666
clock_tick+crying_baby+helicopter,0.7708333333333334
clock_tick+crying_baby+hen,0.5416666666666666
clock_tick+crying_baby+insects,0.5625
clock_tick+crying_baby+keyboard_typing,0.5208333333333334
clock_tick+crying_baby+laughing,0.4791666666666667
clock_tick+crying_baby+mouse_click,0.5833333333333334
clock_tick+crying_baby+pig,0.6458333333333334
clock_tick+crying_baby+pouring_water,0.5833333333333334
clock_tick+crying_baby+rain,0.8125
clock_tick+crying_baby+rooster,0.7916666666666666
clock_tick+crying_baby+sea_waves,0.7916666666666666
clock_tick+crying_baby+sheep,0.6666666666666666
clock_tick+crying_baby+siren,0.75
clock_tick+crying_baby+sneezing,0.6666666666666666
clock_tick+crying_baby+snoring,0.7083333333333334
clock_tick+crying_baby+thunderstorm,0.7916666666666666
clock_tick+crying_baby+toilet_flush,0.7916666666666666
clock_tick+crying_baby+train,0.8333333333333334
clock_tick+crying_baby+vacuum_cleaner,0.8333333333333334
clock_tick+crying_baby+washing_machine,0.7083333333333334
clock_tick+crying_baby+water_drops,0.5833333333333334
clock_tick+crying_baby+wind,0.8125
clock_tick+dog+door_wood_creaks,0.6041666666666666
clock_tick+dog+door_wood_knock,0.6666666666666666
clock_tick+dog+drinking_sipping,0.5833333333333334
clock_tick+dog+engine,0.7916666666666666
clock_tick+dog+fireworks,0.6666666666666666
clock_tick+dog+footsteps,0.6458333333333334
clock_tick+dog+frog,0.6458333333333334
clock_tick+dog+glass_breaking,0.8125
clock_tick+dog+hand_saw,0.8125
clock_tick+dog+helicopter,0.7291666666666666
clock_tick+dog+hen,0.6458333333333334
clock_tick+dog+insects,0.6041666666666666
clock_tick+dog+keyboard_typing,0.5833333333333334
clock_tick+dog+laughing,0.3958333333333333
clock_tick+dog+mouse_click,0.625
clock_tick+dog+pig,0.6666666666666666
clock_tick+dog+pouring_water,0.625
clock_tick+dog+rain,0.7708333333333334
clock_tick+dog+rooster,0.7291666666666666
clock_tick+dog+sea_waves,0.75
clock_tick+dog+sheep,0.7083333333333334
clock_tick+dog+siren,0.7083333333333334
clock_tick+dog+sneezing,0.6875
clock_tick+dog+snoring,0.7083333333333334
clock_tick+dog+thunderstorm,0.8125
clock_tick+dog+toilet_flush,0.7291666666666666
clock_tick+dog+train,0.8125
clock_tick+dog+vacuum_cleaner,0.75
clock_tick+dog+washing_machine,0.6875
clock_tick+dog+water_drops,0.5416666666666666
clock_tick+dog+wind,0.8125
clock_tick+door_wood_creaks+door_wood_knock,0.6041666666666666
clock_tick+door_wood_creaks+drinking_sipping,0.625
clock_tick+door_wood_creaks+engine,0.7083333333333334
clock_tick+door_wood_creaks+fireworks,0.5625
clock_tick+door_wood_creaks+footsteps,0.4791666666666667
clock_tick+door_wood_creaks+frog,0.5625
clock_tick+door_wood_creaks+glass_breaking,0.5416666666666666
clock_tick+door_wood_creaks+hand_saw,0.6458333333333334
clock_tick+door_wood_creaks+helicopter,0.6458333333333334
clock_tick+door_wood_creaks+hen,0.5416666666666666
clock_tick+door_wood_creaks+insects,0.5208333333333334
clock_tick+door_wood_creaks+keyboard_typing,0.5208333333333334
clock_tick+door_wood_creaks+laughing,0.4583333333333333
clock_tick+door_wood_creaks+mouse_click,0.5208333333333334
clock_tick+door_wood_creaks+pig,0.5625
clock_tick+door_wood_creaks+pouring_water,0.5208333333333334
clock_tick+door_wood_creaks+rain,0.6666666666666666
clock_tick+door_wood_creaks+rooster,0.6875
clock_tick+door_wood_creaks+sea_waves,0.6666666666666666
clock_tick+door_wood_creaks+sheep,0.5833333333333334
clock_tick+door_wood_creaks+siren,0.6458333333333334
clock_tick+door_wood_creaks+sneezing,0.625
clock_tick+door_wood_creaks+snoring,0.6458333333333334
clock_tick+door_wood_creaks+thunderstorm,0.7083333333333334
clock_tick+door_wood_creaks+toilet_flush,0.625
clock_tick+door_wood_creaks+train,0.75
clock_tick+door_wood_creaks+vacuum_cleaner,0.7291666666666666
clock_tick+door_wood_creaks+washing_machine,0.625
clock_tick+door_wood_creaks+water_drops,0.5625
clock_tick+door_wood_creaks+wind,0.75
clock_tick+door_wood_knock+drinking_sipping,0.6041666666666666
clock_tick+door_wood_knock+engine,0.8125
clock_tick+door_wood_knock+fireworks,0.625
clock_tick+door_wood_knock+footsteps,0.6041666666666666
clock_tick+door_wood_knock+frog,0.625
clock_tick+door_wood_knock+glass_breaking,0.8125
clock_tick+door_wood_knock+hand_saw,0.7916666666666666
clock_tick+door_wood_knock+helicopter,0.75
clock_tick+door_wood_knock+hen,0.6458333333333334
clock_tick+door_wood_knock+insects,0.6041666666666666
clock_tick+door_wood_knock+keyboard_typing,0.5833333333333334
clock_tick+door_wood_knock+laughing,0.6458333333333334
clock_tick+door_wood_knock+mouse_click,0.625
clock_tick+door_wood_knock+pig,0.625
clock_tick+door_wood_knock+pouring_water,0.625
clock_tick+door_wood_knock+rain,0.7916666666666666
clock_tick+door_wood_knock+rooster,0.7291666666666666
clock_tick+door_wood_knock+sea_waves,0.7708333333333334
clock_tick+door_wood_knock+sheep,0.6875
clock_tick+door_wood_knock+siren,0.7708333333333334
clock_tick+door_wood_knock+sneezing,0.75
clock_tick+door_wood_knock+snoring,0.6875
clock_tick+door_wood_knock+thunderstorm,0.7708333333333334
clock_tick+door_wood_knock+toilet_flush,0.75
clock_tick+door_wood_knock+train,0.8125
clock_tick+door_wood_knock+vacuum_cleaner,0.7916666666666666
clock_tick+door_wood_knock+washing_machine,0.7083333333333334
clock_tick+door_wood_knock+water_drops,0.6041666666666666
clock_tick+door_wood_knock+wind,0.7916666666666666
clock_tick+drinking_sipping+engine,0.75
clock_tick+drinking_sipping+fireworks,0.5
clock_tick+drinking_sipping+footsteps,0.5625
clock_tick+drinking_sipping+frog,0.5833333333333334
clock_tick+drinking_sipping+glass_breaking,0.7291666666666666
clock_tick+drinking_sipping+hand_saw,0.75
clock_tick+drinking_sipping+helicopter,0.6666666666666666
clock_tick+drinking_sipping+hen,0.5416666666666666
clock_tick+drinking_sipping+insects,0.5208333333333334
clock_tick+drinking_sipping+keyboard_typing,0.5
clock_tick+drinking_sipping+laughing,0.4375
clock_tick+drinking_sipping+mouse_click,0.5833333333333334
clock_tick+drinking_sipping+pig,0.6041666666666666
clock_tick+drinking_sipping+pouring_water,0.5625
clock_tick+drinking_sipping+rain,0.7291666666666666
clock_tick+drinking_sipping+rooster,0.6041666666666666
clock_tick+drinking_sipping+sea_waves,0.7083333333333334
clock_tick+drinking_sipping+sheep,0.625
clock_tick+drinking_sipping+siren,0.6666666666666666
clock_tick+drinking_sipping+sneezing,0.6041666666666666
clock_tick+drinking_sipping+snoring,0.6458333333333334
clock_tick+drinking_sipping+thunderstorm,0.7291666666666666
clock_tick+drinking_sipping+toilet_flush,0.7083333333333334
clock_tick+drinking_sipping+train,0.75
clock_tick+drinking_sipping+vacuum_cleaner,0.75
clock_tick+drinking_sipping+washing_machine,0.625
clock_tick+drinking_sipping+water_drops,0.5
clock_tick+drinking_sipping+wind,0.7291666666666666
clock_tick+engine+fireworks,0.7708333333333334
clock_tick+engine+footsteps,0.75
clock_tick+engine+frog,0.8125
clock_tick+engine+glass_breaking,0.9375
clock_tick+engine+hand_saw,0.9375
clock_tick+engine+helicopter,0.8125
clock_tick+engine+hen,0.75
clock_tick+engine+insects,0.6666666666666666
clock_tick+engine+keyboard_typing,0.6666666666666666
clock_tick+engine+laughing,0.7083333333333334
clock_tick+engine+mouse_click,0.7083333333333334
clock_tick+engine+pig,0.8125
clock_tick+engine+pouring_water,0.75
clock_tick+engine+rain,0.8125
clock_tick+engine+rooster,0.9166666666666666
clock_tick+engine+sea_waves,0.8541666666666666
clock_tick+engine+sheep,0.8541666666666666
clock_tick+engine+siren,0.9375
clock_tick+engine+sneezing,0.8125
clock_tick+engine+snoring,0.8541666666666666
clock_tick+engine+thunderstorm,0.9583333333333334
clock_tick+engine+toilet_flush,0.8958333333333334
clock_tick+engine+train,0.9375
clock_tick+engine+vacuum_cleaner,0.8958333333333334
clock_tick+engine+washing_machine,0.7916666666666666
clock_tick+engine+water_drops,0.7083333333333334
clock_tick+engine+wind,0.8541666666666666
clock_tick+fireworks+footsteps,0.4375
clock_tick+fireworks+frog,0.625
clock_tick+fireworks+glass_breaking,0.7291666666666666
clock_tick+fireworks+hand_saw,0.7916666666666666
clock_tick+fireworks+helicopter,0.7291666666666666
clock_tick+fireworks+hen,0.5833333333333334
clock_tick+fireworks+insects,0.5625
clock_tick+fireworks+keyboard_typing,0.4583333333333333
clock_tick+fireworks+laughing,0.4791666666666667
clock_tick+fireworks+mouse_click,0.5625
clock_tick+fireworks+pig,0.6875
clock_tick+fireworks+pouring_water,0.5625
clock_tick+fireworks+rain,0.7708333333333334
clock_tick+fireworks+rooster,0.75
clock_tick+fireworks+sea_waves,0.7708333333333334
clock_tick+fireworks+sheep,0.6041666666666666
clock_tick+fireworks+siren,0.75
clock_tick+fireworks+sneezing,0.6666666666666666
clock_tick+fireworks+snoring,0.7291666666666666
clock_tick+fireworks+thunderstorm,0.8125
clock_tick+fireworks+toilet_flush,0.7291666666666666
clock_tick+fireworks+train,0.7916666666666666
clock_tick+fireworks+vacuum_cleaner,0.7916666666666666
clock_tick+fireworks+washing_machine,0.7083333333333334
clock_tick+fireworks+water_drops,0.625
clock_tick+fireworks+wind,0.8125
clock_tick+footsteps+frog,0.5833333333333334
clock_tick+footsteps+glass_breaking,0.7083333333333334
clock_tick+footsteps+hand_saw,0.7291666666666666
clock_tick+footsteps+helicopter,0.6458333333333334
clock_tick+footsteps+hen,0.5625
clock_tick+footsteps+insects,0.5
clock_tick+footsteps+keyboard_typing,0.4583333333333333
clock_tick+footsteps+laughing,0.4791666666666667
clock_tick+footsteps+mouse_click,0.4791666666666667
clock_tick+footsteps+pig,0.5625
clock_tick+footsteps+pouring_water,0.5
clock_tick+footsteps+rain,0.7083333333333334
clock_tick+footsteps+rooster,0.6875
clock_tick+footsteps+sea_waves,0.7083333333333334
clock_tick+footsteps+sheep,0.625
clock_tick+footsteps+siren,0.7083333333333334
clock_tick+footsteps+sneezing,0.6458333333333334
clock_tick+footsteps+snoring,0.5416666666666666
clock_tick+footsteps+thunderstorm,0.6875
clock_tick+footsteps+toilet_flush,0.7083333333333334
clock_tick+footsteps+train,0.75
clock_tick+footsteps+vacuum_cleaner,0.7291666666666666
clock_tick+footsteps+washing_machine,0.6041666666666666
clock_tick+footsteps+water_drops,0.5416666666666666
clock_tick+footsteps+wind,0.75
clock_tick+frog+glass_breaking,0.75
clock_tick+frog+hand_saw,0.7916666666666666
clock_tick+frog+helicopter,0.75
clock_tick+frog+hen,0.6041666666666666
clock_tick+frog+insects,0.5
clock_tick+frog+keyboard_typing,0.4583333333333333
clock_tick+frog+laughing,0.5
clock_tick+frog+mouse_click,0.5208333333333334
clock_tick+frog+pig,0.6458333333333334
clock_tick+frog+pouring_water,0.5833333333333334
clock_tick+frog+rain,0.7708333333333334
clock_tick+frog+rooster,0.75
clock_tick+frog+sea_waves,0.7708333333333334
clock_tick+frog+sheep,0.6458333333333334
clock_tick+frog+siren,0.7291666666666666
clock_tick+frog+sneezing,0.6458333333333334
clock_tick+frog+snoring,0.6875
clock_tick+frog+thunderstorm,0.7916666666666666
clock_tick+frog+toilet_flush,0.75
clock_tick+frog+train,0.8125
clock_tick+frog+vacuum_cleaner,0.7916666666666666
clock_tick+frog+washing_machine,0.6875
clock_tick+frog+water_drops,0.5208333333333334
clock_tick+frog+wind,0.7916666666666666
clock_tick+glass_breaking+hand_saw,0.875
clock_tick+glass_breaking+helicopter,0.875
clock_tick+glass_breaking+hen,0.7291666666666666
clock_tick+glass_breaking+insects,0.6458333333333334
clock_tick+glass_breaking+keyboard_typing,0.6666666666666666
clock_tick+glass_breaking+laughing,0.6875
clock_tick+glass_breaking+mouse_click,0.5416666666666666
clock_tick+glass_breaking+pig,0.7291666666666666
clock_tick+glass_breaking+pouring_water,0.7291666666666666
clock_tick+glass_breaking+rain,0.9166666666666666
clock_tick+glass_breaking+rooster,0.8333333333333334
clock_tick+glass_breaking+sea_waves,0.8958333333333334
clock_tick+glass_breaking+sheep,0.8125
clock_tick+glass_breaking+siren,0.8958333333333334
clock_tick+glass_breaking+sneezing,0.6458333333333334
clock_tick+glass_breaking+snoring,0.8125
clock_tick+glass_breaking+thunderstorm,0.8958333333333334
clock_tick+glass_breaking+toilet_flush,0.875
clock_tick+glass_breaking+train,0.9375
clock_tick+glass_breaking+vacuum_cleaner,0.9166666666666666
clock_tick+glass_breaking+washing_machine,0.8125
clock_tick+glass_breaking+water_drops,0.6041666666666666
clock_tick+glass_breaking+wind,0.9166666666666666
clock_tick+hand_saw+helicopter,0.9166666666666666
clock_tick+hand_saw+hen,0.7083333333333334
clock_tick+hand_saw+insects,0.6875
clock_tick+hand_saw+keyboard_typing,0.6458333333333334
clock_tick+hand_saw+laughing,0.5833333333333334
clock_tick+hand_saw+mouse_click,0.7291666666666666
clock_tick+hand_saw+pig,0.6666666666666666
clock_tick+hand_saw+pouring_water,0.6666666666666666
clock_tick+hand_saw+rain,0.8958333333333334
clock_tick+hand_saw+rooster,0.8541666666666666
clock_tick+hand_saw+sea_waves,0.8541666666666666
clock_tick+hand_saw+sheep,0.8333333333333334
clock_tick+hand_saw+siren,0.9166666666666666
clock_tick+hand_saw+sneezing,0.7708333333333334
clock_tick+hand_saw+snoring,0.875
clock_tick+hand_saw+thunderstorm,0.9583333333333334
clock_tick+hand_saw+toilet_flush,0.7708333333333334
clock_tick+hand_saw+train,0.9791666666666666
clock_tick+hand_saw+vacuum_cleaner,0.8958333333333334
clock_tick+hand_saw+washing_machine,0.8541666666666666
clock_tick+hand_saw+water_drops,0.7083333333333334
clock_tick+hand_saw+wind,0.9791666666666666
clock_tick+helicopter+hen,0.6458333333333334
clock_tick+helicopter+insects,0.6041666666666666
clock_tick+helicopter+keyboard_typing,0.6041666666666666
clock_tick+helicopter+laughing,0.625
clock_tick+helicopter+mouse_click,0.625
clock_tick+helicopter+pig,0.75
clock_tick+helicopter+pouring_water,0.6875
clock_tick+helicopter+rain,0.7708333333333334
clock_tick+helicopter+rooster,0.8333333333333334
clock_tick+helicopter+sea_waves,0.8333333333333334
clock_tick+helicopter+sheep,0.8125
clock_tick+helicopter+siren,0.8125
clock_tick+helicopter+sneezing,0.75
clock_tick+helicopter+snoring,0.8125
clock_tick+helicopter+thunderstorm,0.7916666666666666
clock_tick+helicopter+toilet_flush,0.875
clock_tick+helicopter+train,0.7708333333333334
clock_tick+helicopter+vacuum_cleaner,0.8958333333333334
clock_tick+helicopter+washing_machine,0.625
clock_tick+helicopter+water_drops,0.6458333333333334
clock_tick+helicopter+wind,0.6875
clock_tick+hen+insects,0.5
clock_tick+hen+keyboard_typing,0.5208333333333334
clock_tick+hen+laughing,0.3958333333333333
clock_tick+hen+mouse_click,0.5625
clock_tick+hen+pig,0.5416666666666666
clock_tick+hen+pouring_water,0.5416666666666666
clock_tick+hen+rain,0.6458333333333334
clock_tick+hen+rooster,0.6666666666666666
clock_tick+hen+sea_waves,0.7083333333333334
clock_tick+hen+sheep,0.5625
clock_tick+hen+siren,0.6666666666666666
clock_tick+hen+sneezing,0.625
clock_tick+hen+snoring,0.6458333333333334
clock_tick+hen+thunderstorm,0.7083333333333334
clock_tick+hen+toilet_flush,0.6666666666666666
clock_tick+hen+train,0.7291666666666666
clock_tick+hen+vacuum_cleaner,0.7291666666666666
clock_tick+hen+washing_machine,0.625
clock_tick+hen+water_drops,0.5416666666666666
clock_tick+hen+wind,0.7291666666666666
clock_tick+insects+keyboard_typing,0.4791666666666667
clock_tick+insects+laughing,0.5
clock_tick+insects+mouse_click,0.4583333333333333
clock_tick+insects+pig,0.5
clock_tick+insects+pouring_water,0.4791666666666667
clock_tick+insects+rain,0.5416666666666666
clock_tick+insects+rooster,0.625
clock_tick+insects+sea_waves,0.625
clock_tick+insects+sheep,0.5833333333333334
clock_tick+insects+siren,0.6458333333333334
clock_tick+insects+sneezing,0.5833333333333334
clock_tick+insects+snoring,0.6041666666666666
clock_tick+insects+thunderstorm,0.6458333333333334
clock_tick+insects+toilet_flush,0.6458333333333334
clock_tick+insects+train,0.6666666666666666
clock_tick+insects+vacuum_cleaner,0.6458333333333334
clock_tick+insects+washing_machine,0.5
clock_tick+insects+water_drops,0.5
clock_tick+insects+wind,0.6666666666666666
clock_tick+keyboard_typing+laughing,0.4166666666666667
clock_tick+keyboard_typing+mouse_click,0.5208333333333334
clock_tick+keyboard_typing+pig,0.5
clock_tick+keyboard_typing+pouring_water,0.4791666666666667
clock_tick+keyboard_typing+rain,0.6458333333333334
clock_tick+keyboard_typing+rooster,0.6458333333333334
clock_tick+keyboard_typing+sea_waves,0.625
clock_tick+keyboard_typing+sheep,0.5625
clock_tick+keyboard_typing+siren,0.6041666666666666
clock_tick+keyboard_typing+sneezing,0.5416666666666666
clock_tick+keyboard_typing+snoring,0.5416666666666666
clock_tick+keyboard_typing+thunderstorm,0.6458333333333334
clock_tick+keyboard_typing+toilet_flush,0.6041666666666666
clock_tick+keyboard_typing+train,0.6666666666666666
clock_tick+keyboard_typing+vacuum_cleaner,0.6666666666666666
clock_tick+keyboard_typing+washing_machine,0.5625
clock_tick+keyboard_typing+water_drops,0.5208333333333334
clock_tick+keyboard_typing+wind,0.6666666666666666
clock_tick+laughing+mouse_click,0.5625
clock_tick+laughing+pig,0.5416666666666666
clock_tick+laughing+pouring_water,0.5
clock_tick+laughing+rain,0.6458333333333334
clock_tick+laughing+rooster,0.5208333333333334
clock_tick+laughing+sea_waves,0.5833333333333334
clock_tick+laughing+sheep,0.4375
clock_tick+laughing+siren,0.6041666666666666
clock_tick+laughing+sneezing,0.6041666666666666
clock_tick+laughing+snoring,0.6041666666666666
clock_tick+laughing+thunderstorm,0.6458333333333334
clock_tick+laughing+toilet_flush,0.6041666666666666
clock_tick+laughing+train,0.6666666666666666
clock_tick+laughing+vacuum_cleaner,0.6666666666666666
clock_tick+laughing+washing_machine,0.6041666666666666
clock_tick+laughing+water_drops,0.5416666666666666
clock_tick+laughing+wind,0.6875
clock_tick+mouse_click+pig,0.5625
clock_tick+mouse_click+pouring_water,0.4791666666666667
clock_tick+mouse_click+rain,0.6458333333333334
clock_tick+mouse_click+rooster,0.6666666666666666
clock_tick+mouse_click+sea_waves,0.6875
clock_tick+mouse_click+sheep,0.6041666666666666
clock_tick+mouse_click+siren,0.6666666666666666
clock_tick+mouse_click+sneezing,0.5833333333333334
clock_tick+mouse_click+snoring,0.6041666666666666
clock_tick+mouse_click+thunderstorm,0.6666666666666666
clock_tick+mouse_click+toilet_flush,0.6666666666666666
clock_tick+mouse_click+train,0.7083333333333334
clock_tick+mouse_click+vacuum_cleaner,0.7291666666666666
clock_tick+mouse_click+washing_machine,0.625
clock_tick+mouse_click+water_drops,0.4583333333333333
clock_tick+mouse_click+wind,0.7083333333333334
clock_tick+pig+pouring_water,0.5208333333333334
clock_tick+pig+rain,0.7291666666666666
clock_tick+pig+rooster,0.75
clock_tick+pig+sea_waves,0.75
clock_tick+pig+sheep,0.625
clock_tick+pig+siren,0.7291666666666666
clock_tick+pig+sneezing,0.625
clock_tick+pig+snoring,0.6458333333333334
clock_tick+pig+thunderstorm,0.7708333333333334
clock_tick+pig+toilet_flush,0.7708333333333334
clock_tick+pig+train,0.7916666666666666
clock_tick+pig+vacuum_cleaner,0.75
clock_tick+pig+washing_machine,0.6875
clock_tick+pig+water_drops,0.5625
clock_tick+pig+wind,0.7916666666666666
clock_tick+pouring_water+rain,0.7291666666666666
clock_tick+pouring_water+rooster,0.6458333333333334
clock_tick+pouring_water+sea_waves,0.7083333333333334
clock_tick+pouring_water+sheep,0.6041666666666666
clock_tick+pouring_water+siren,0.6666666666666666
clock_tick+pouring_water+sneezing,0.6041666666666666
clock_tick+pouring_water+snoring,0.625
clock_tick+pouring_water+thunderstorm,0.7083333333333334
clock_tick+pouring_water+toilet_flush,0.6666666666666666
clock_tick+pouring_water+train,0.75
clock_tick+pouring_water+vacuum_cleaner,0.75
clock_tick+pouring_water+washing_machine,0.625
clock_tick+pouring_water+water_drops,0.4583333333333333
clock_tick+pouring_water+wind,0.7291666666666666
clock_tick+rain+rooster,0.8958333333333334
clock_tick+rain+sea_waves,0.7708333333333334
clock_tick+rain+sheep,0.7708333333333334
clock_tick+rain+siren,0.8333333333333334
clock_tick+rain+sneezing,0.7916666666666666
clock_tick+rain+snoring,0.7708333333333334
clock_tick+rain+thunderstorm,0.8541666666666666
clock_tick+rain+toilet_flush,0.8333333333333334
clock_tick+rain+train,0.75
clock_tick+rain+vacuum_cleaner,0.8125
clock_tick+rain+washing_machine,0.6458333333333334
clock_tick+rain+water_drops,0.6875
clock_tick+rain+wind,0.7083333333333334
clock_tick+rooster+sea_waves,0.875
clock_tick+rooster+sheep,0.8125
clock_tick+rooster+siren,0.8541666666666666
clock_tick+rooster+sneezing,0.6875
clock_tick+rooster+snoring,0.7916666666666666
clock_tick+rooster+thunderstorm,0.875
clock_tick+rooster+toilet_flush,0.875
clock_tick+rooster+train,0.9166666666666666
clock_tick+rooster+vacuum_cleaner,0.9166666666666666
clock_tick+rooster+washing_machine,0.7916666666666666
clock_tick+rooster+water_drops,0.6666666666666666
clock_tick+rooster+wind,0.8958333333333334
clock_tick+sea_waves+sheep,0.8125
clock_tick+sea_waves+siren,0.875
clock_tick+sea_waves+sneezing,0.7708333333333334
clock_tick+sea_waves+snoring,0.8333333333333334
clock_tick+sea_waves+thunderstorm,0.9166666666666666
clock_tick+sea_waves+toilet_flush,0.875
clock_tick+sea_waves+train,0.9166666666666666
clock_tick+sea_waves+vacuum_cleaner,0.7916666666666666
clock_tick+sea_waves+washing_machine,0.7708333333333334
clock_tick+sea_waves+water_drops,0.6666666666666666
clock_tick+sea_waves+wind,0.9166666666666666
clock_tick+sheep+siren,0.7708333333333334
clock_tick+sheep+sneezing,0.6458333333333334
clock_tick+sheep+snoring,0.7708333333333334
clock_tick+sheep+thunderstorm,0.7708333333333334
clock_tick+sheep+toilet_flush,0.8125
clock_tick+sheep+train,0.8125
clock_tick+sheep+vacuum_cleaner,0.8333333333333334
clock_tick+sheep+washing_machine,0.75
clock_tick+sheep+water_drops,0.6041666666666666
clock_tick+sheep+wind,0.875
clock_tick+siren+sneezing,0.7708333333333334
clock_tick+siren+snoring,0.8125
clock_tick+siren+thunderstorm,0.8958333333333334
clock_tick+siren+toilet_flush,0.875
clock_tick+siren+train,0.8333333333333334
clock_tick+siren+vacuum_cleaner,0.9166666666666666
clock_tick+siren+washing_machine,0.8125
clock_tick+siren+water_drops,0.6458333333333334
clock_tick+siren+wind,0.8958333333333334
clock_tick+sneezing+snoring,0.7083333333333334
clock_tick+sneezing+thunderstorm,0.7708333333333334
clock_tick+sneezing+toilet_flush,0.75
clock_tick+sneezing+train,0.8125
clock_tick+sneezing+vacuum_cleaner,0.8125
clock_tick+sneezing+washing_machine,0.6875
clock_tick+sneezing+water_drops,0.5208333333333334
clock_tick+sneezing+wind,0.7916666666666666
clock_tick+snoring+thunderstorm,0.8125
clock_tick+snoring+toilet_flush,0.8125
clock_tick+snoring+train,0.8541666666666666
clock_tick+snoring+vacuum_cleaner,0.8541666666666666
clock_tick+snoring+washing_machine,0.7291666666666666
clock_tick+snoring+water_drops,0.6458333333333334
clock_tick+snoring+wind,0.8541666666666666
clock_tick+thunderstorm+toilet_flush,0.8958333333333334
clock_tick+thunderstorm+train,0.9166666666666666
clock_tick+thunderstorm+vacuum_cleaner,0.9583333333333334
clock_tick+thunderstorm+washing_machine,0.7708333333333334
clock_tick+thunderstorm+water_drops,0.6666666666666666
clock_tick+thunderstorm+wind,0.9375
clock_tick+toilet_flush+train,0.9375
clock_tick+toilet_flush+vacuum_cleaner,0.8125
clock_tick+toilet_flush+washing_machine,0.8125
clock_tick+toilet_flush+water_drops,0.6666666666666666
clock_tick+toilet_flush+wind,0.9166666666666666
clock_tick+train+vacuum_cleaner,0.9791666666666666
clock_tick+train+washing_machine,0.7916666666666666
clock_tick+train+water_drops,0.7083333333333334
clock_tick+train+wind,0.8125
clock_tick+vacuum_cleaner+washing_machine,0.8333333333333334
clock_tick+vacuum_cleaner+water_drops,0.7083333333333334
clock_tick+vacuum_cleaner+wind,0.875
clock_tick+washing_machine+water_drops,0.6041666666666666
clock_tick+washing_machine+wind,0.7083333333333334
clock_tick+water_drops+wind,0.7083333333333334
coughing+cow+crackling_fire,0.875
coughing+cow+crickets,0.8541666666666666
coughing+cow+crow,0.8541666666666666
coughing+cow+crying_baby,0.8125
coughing+cow+dog,0.8333333333333334
coughing+cow+door_wood_creaks,0.7291666666666666
coughing+cow+door_wood_knock,0.8333333333333334
coughing+cow+drinking_sipping,0.6458333333333334
coughing+cow+engine,0.875
coughing+cow+fireworks,0.8541666666666666
coughing+cow+footsteps,0.7708333333333334
coughing+cow+frog,0.8333333333333334
coughing+cow+glass_breaking,0.8125
coughing+cow+hand_saw,0.8333333333333334
coughing+cow+helicopter,0.8541666666666666
coughing+cow+hen,0.7708333333333334
coughing+cow+insects,0.7291666666666666
coughing+cow+keyboard_typing,0.7708333333333334
coughing+cow+laughing,0.75
coughing+cow+mouse_click,0.7708333333333334
coughing+cow+pig,0.7291666666666666
coughing+cow+pouring_water,0.7291666666666666
coughing+cow+rain,0.8541666666666666
coughing+cow+rooster,0.8541666666666666
coughing+cow+sea_waves,0.8541666666666666
